Date,State,Confirmed,Deaths,Recovered
04/14/2020,Nevada,3134.0,126.0,0.0
04/14/2020,New Hampshire,985.0,25.0,0.0
04/14/2020,New Jersey,68824.0,2805.0,1.0
04/14/2020,New Mexico,1345.0,31.0,0.0
04/14/2020,New York,203020.0,10842.0,0.0
04/14/2020,North Carolina,5113.0,112.0,0.0
04/14/2020,North Dakota,341.0,8.0,0.0
04/14/2020,Ohio,7285.0,324.0,0.0
04/14/2020,Oklahoma,2184.0,108.0,0.0
04/14/2020,Oregon,1633.0,55.0,0.0
04/14/2020,Pennsylvania,25465.0,691.0,0.0
04/14/2020,Rhode Island,3251.0,80.0,0.0
04/14/2020,South Carolina,3553.0,97.0,0.0
04/14/2020,South Dakota,988.0,6.0,0.0
04/14/2020,Tennessee,5827.0,124.0,0.0
04/14/2020,Texas,15006.0,342.0,0.0
04/14/2020,Utah,2417.0,18.0,0.0
04/14/2020,Vermont,752.0,29.0,0.0
04/14/2020,Virginia,6182.0,154.0,0.0
04/14/2020,Washington,10799.0,530.0,1.0
04/14/2020,West Virginia,640.0,9.0,0.0
04/14/2020,Wisconsin,3555.0,170.0,1.0
04/14/2020,Wyoming,282.0,1.0,0.0
04/16/2020,Alabama,4345.0,133.0,0.0
04/16/2020,Alaska,300.0,9.0,0.0
04/16/2020,Arizona,4237.0,150.0,1.0
04/16/2020,Arkansas,1620.0,37.0,0.0
04/16/2020,California,27677.0,956.0,6.0
04/16/2020,Colorado,8286.0,355.0,0.0
04/16/2020,Connecticut,15884.0,971.0,0.0
04/16/2020,Delaware,2070.0,55.0,0.0
04/16/2020,Florida,23343.0,668.0,0.0
04/16/2020,Georgia,15669.0,587.0,0.0
04/16/2020,Hawaii,530.0,9.0,0.0
04/16/2020,Idaho,1587.0,41.0,0.0
04/16/2020,Illinois,25734.0,1072.0,2.0
04/16/2020,Indiana,9542.0,477.0,0.0
04/16/2020,Iowa,2141.0,60.0,0.0
04/16/2020,Kansas,1615.0,80.0,0.0
04/16/2020,Kentucky,2435.0,129.0,1.0
04/16/2020,Louisiana,22532.0,1156.0,0.0
04/16/2020,Maine,796.0,27.0,0.0
04/16/2020,Maryland,10784.0,319.0,3.0
04/16/2020,Massachusetts,32181.0,1108.0,1.0
04/16/2020,Michigan,28809.0,1996.0,0.0
04/16/2020,Minnesota,1809.0,87.0,0.0
04/16/2020,Mississippi,3624.0,129.0,0.0
04/16/2020,Missouri,5174.0,169.0,0.0
04/16/2020,Montana,415.0,7.0,0.0
04/16/2020,Nebraska,952.0,21.0,0.0
04/16/2020,Nevada,3214.0,137.0,0.0
04/16/2020,New Hampshire,1139.0,32.0,0.0
04/16/2020,New Jersey,75317.0,3518.0,1.0
04/16/2020,New Mexico,1484.0,36.0,0.0
04/16/2020,New York,223691.0,14832.0,0.0
04/16/2020,North Carolina,5639.0,150.0,0.0
04/16/2020,North Dakota,393.0,9.0,0.0
04/16/2020,Ohio,8414.0,407.0,0.0
04/16/2020,Oklahoma,2357.0,131.0,0.0
04/16/2020,Oregon,1736.0,64.0,0.0
04/16/2020,Pennsylvania,28258.0,841.0,0.0
04/16/2020,Rhode Island,3529.0,87.0,0.0
04/16/2020,South Carolina,3931.0,111.0,0.0
04/16/2020,South Dakota,1311.0,7.0,0.0
04/16/2020,Tennessee,6375.0,136.0,0.0
04/16/2020,Texas,16876.0,414.0,0.0
04/16/2020,Utah,2683.0,20.0,0.0
04/16/2020,Vermont,774.0,33.0,0.0
04/16/2020,Virginia,6889.0,208.0,0.0
04/16/2020,Washington,11057.0,579.0,1.0
04/16/2020,West Virginia,728.0,12.0,0.0
04/16/2020,Wisconsin,3875.0,197.0,1.0
04/16/2020,Wyoming,296.0,2.0,0.0
04/18/2020,Alabama,4712.0,153.0,0.0
04/18/2020,Alaska,314.0,9.0,0.0
04/18/2020,Arizona,4724.0,180.0,1.0
04/18/2020,Arkansas,1744.0,38.0,0.0
04/18/2020,California,30491.0,1140.0,6.0
04/18/2020,Colorado,9047.0,389.0,0.0
04/18/2020,Connecticut,17550.0,1086.0,0.0
04/18/2020,Delaware,2538.0,67.0,0.0
04/18/2020,Florida,25492.0,748.0,0.0
04/18/2020,Georgia,17669.0,673.0,0.0
04/18/2020,Hawaii,574.0,9.0,0.0
04/18/2020,Idaho,1655.0,43.0,0.0
04/18/2020,Illinois,29160.0,1259.0,2.0
04/18/2020,Indiana,10641.0,545.0,0.0
04/18/2020,Iowa,2513.0,74.0,0.0
04/18/2020,Kansas,1821.0,85.0,0.0
04/18/2020,Kentucky,2707.0,144.0,1.0
04/18/2020,Louisiana,23580.0,1267.0,0.0
04/18/2020,Maine,847.0,32.0,0.0
04/18/2020,Maryland,12326.0,421.0,3.0
04/18/2020,Massachusetts,36372.0,1404.0,1.0
04/18/2020,Michigan,30791.0,2308.0,0.0
04/18/2020,Minnesota,2209.0,121.0,0.0
04/18/2020,Mississippi,3974.0,152.0,0.0
04/18/2020,Missouri,5579.0,197.0,0.0
04/18/2020,Montana,426.0,10.0,0.0
04/18/2020,Nebraska,1249.0,24.0,0.0
04/18/2020,Nevada,3626.0,151.0,0.0
04/18/2020,New Hampshire,1342.0,38.0,0.0
04/18/2020,New Jersey,81420.0,4070.0,1.0
04/18/2020,New Mexico,1798.0,53.0,0.0
04/18/2020,New York,241712.0,17671.0,0.0
04/18/2020,North Carolina,6328.0,187.0,0.0
04/18/2020,North Dakota,528.0,9.0,0.0
04/18/2020,Ohio,10222.0,451.0,0.0
04/18/2020,Oklahoma,2465.0,136.0,0.0
04/18/2020,Oregon,1844.0,72.0,0.0
04/18/2020,Pennsylvania,31652.0,1042.0,0.0
04/18/2020,Rhode Island,4491.0,137.0,0.0
04/18/2020,South Carolina,4248.0,119.0,0.0
04/18/2020,South Dakota,1542.0,7.0,0.0
04/18/2020,Tennessee,6589.0,142.0,0.0
04/18/2020,Texas,18704.0,476.0,0.0
04/18/2020,Utah,2917.0,25.0,0.0
04/18/2020,Vermont,803.0,38.0,0.0
04/18/2020,Virginia,8053.0,258.0,0.0
04/18/2020,Washington,11776.0,613.0,1.0
04/18/2020,West Virginia,785.0,16.0,0.0
04/18/2020,Wisconsin,4199.0,212.0,1.0
04/18/2020,Wyoming,309.0,2.0,0.0
04/20/2020,Alabama,5079.0,163.0,0.0
04/20/2020,Alaska,321.0,9.0,0.0
04/20/2020,Arizona,5068.0,191.0,1.0
04/20/2020,Arkansas,1973.0,41.0,0.0
04/20/2020,California,33686.0,1225.0,6.0
04/20/2020,Colorado,9730.0,420.0,0.0
04/20/2020,Connecticut,19815.0,1331.0,0.0
04/20/2020,Delaware,2745.0,72.0,0.0
04/20/2020,Florida,27059.0,822.0,0.0
04/20/2020,Georgia,19407.0,775.0,0.0
04/20/2020,Hawaii,584.0,10.0,0.0
04/20/2020,Idaho,1672.0,45.0,0.0
04/20/2020,Illinois,31513.0,1349.0,2.0
04/20/2020,Indiana,11688.0,577.0,0.0
04/20/2020,Iowa,3159.0,79.0,0.0
04/20/2020,Kansas,2048.0,102.0,0.0
04/20/2020,Kentucky,3050.0,154.0,1.0
04/20/2020,Louisiana,24523.0,1328.0,0.0
04/20/2020,Maine,875.0,35.0,0.0
04/20/2020,Maryland,13684.0,582.0,3.0
04/20/2020,Massachusetts,38077.0,1706.0,1.0
04/20/2020,Michigan,32000.0,2468.0,0.0
04/20/2020,Minnesota,2470.0,143.0,0.0
04/20/2020,Mississippi,4512.0,169.0,0.0
04/20/2020,Missouri,5890.0,200.0,0.0
04/20/2020,Montana,433.0,10.0,0.0
04/20/2020,Nebraska,1648.0,33.0,0.0
04/20/2020,Nevada,3830.0,159.0,0.0
04/20/2020,New Hampshire,1447.0,42.0,0.0
04/20/2020,New Jersey,88722.0,4496.0,1.0
04/20/2020,New Mexico,1971.0,58.0,0.0
04/20/2020,New York,253060.0,18611.0,0.0
04/20/2020,North Carolina,6895.0,218.0,0.0
04/20/2020,North Dakota,627.0,9.0,0.0
04/20/2020,Ohio,12919.0,509.0,0.0
04/20/2020,Oklahoma,2680.0,143.0,0.0
04/20/2020,Oregon,1957.0,75.0,0.0
04/20/2020,Pennsylvania,33914.0,1348.0,0.0
04/20/2020,Rhode Island,5090.0,155.0,0.0
04/20/2020,South Carolina,4446.0,123.0,0.0
04/20/2020,South Dakota,1685.0,7.0,0.0
04/20/2020,Tennessee,7238.0,152.0,0.0
04/20/2020,Texas,19751.0,507.0,0.0
04/20/2020,Utah,3213.0,28.0,0.0
04/20/2020,Vermont,816.0,38.0,0.0
04/20/2020,Virginia,8990.0,300.0,0.0
04/20/2020,Washington,12255.0,643.0,1.0
04/20/2020,West Virginia,902.0,24.0,0.0
04/20/2020,Wisconsin,4499.0,230.0,1.0
04/20/2020,Wyoming,317.0,2.0,0.0
