,confirmed,country,date,datetime,deaths,file_date,province,recovered
9248,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Iowa,0
9247,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Iowa,0
9224,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Indiana,0
9225,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Indiana,0
9226,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Indiana,0
9227,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Indiana,0
9228,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Indiana,0
9229,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Indiana,0
9230,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Indiana,0
9231,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Indiana,0
9232,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Indiana,0
9322,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9051,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Georgia,0
9321,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9319,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9289,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Iowa,0
9290,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Iowa,0
9291,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Iowa,0
9292,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Iowa,0
9293,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Iowa,0
9294,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Iowa,0
9295,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Iowa,0
9296,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Iowa,0
9297,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Iowa,0
9325,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9288,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Iowa,0
9298,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Iowa,0
9115,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Illinois,0
9222,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Indiana,0
9220,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Indiana,0
9144,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Illinois,0
9145,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Illinois,0
9146,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Illinois,0
9147,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Illinois,0
9148,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Illinois,0
9149,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Illinois,0
9150,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Illinois,0
9300,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Iowa,0
9287,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Iowa,0
9286,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Iowa,0
9285,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Iowa,0
9318,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9317,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9316,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9315,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9314,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9313,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9312,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Iowa,0
9311,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Iowa,0
9310,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Iowa,0
9309,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Iowa,0
9308,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Iowa,0
9302,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Iowa,0
9223,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Indiana,0
9301,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Iowa,0
9299,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Iowa,0
9277,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Iowa,0
9278,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Iowa,0
9279,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Iowa,0
9280,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Iowa,0
9281,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Iowa,0
9282,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Iowa,0
9283,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Iowa,0
9284,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Iowa,0
9320,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
8156,3,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Wisconsin,0
10299,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,South Dakota,0
8154,4,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Wisconsin,0
9340,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9342,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9343,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9344,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9345,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9346,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9347,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9348,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9349,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9350,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9377,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9351,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9378,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9379,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9380,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9407,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9408,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9409,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9410,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9411,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9412,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9413,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9341,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9414,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9339,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9337,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9366,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9367,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9368,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9369,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9370,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9371,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9372,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9373,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9374,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9375,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9338,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9376,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9354,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9353,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9352,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9330,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9331,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9332,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9333,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9334,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9335,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9336,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9355,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9415,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9416,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9406,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9393,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9394,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9395,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9396,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9397,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9398,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9399,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9400,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9401,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9402,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9391,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9392,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9534,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Maine,0
9535,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Maine,0
9666,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Mississippi,0
9667,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Mississippi,0
9668,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Mississippi,0
9669,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Mississippi,0
9670,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Mississippi,0
9671,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Mississippi,0
9672,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Mississippi,0
9673,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Mississippi,0
9533,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Maine,0
9404,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9390,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9389,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9417,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9419,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9420,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9421,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9422,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9423,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9424,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9425,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9426,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9427,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9428,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9418,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9430,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9405,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9403,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9381,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9382,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9383,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9384,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9385,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9386,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9387,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9388,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9365,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9674,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Mississippi,0
9364,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9362,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9442,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9480,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9443,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9445,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9446,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9447,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9448,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9449,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9450,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9451,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9441,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9452,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9454,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9444,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9481,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9482,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9483,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9510,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Louisiana,0
9511,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Louisiana,0
9512,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Louisiana,0
9513,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Louisiana,0
9514,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Louisiana,0
9453,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9515,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Louisiana,0
9440,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9438,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9467,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9468,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9469,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9470,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9471,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9472,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9473,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9474,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9475,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9476,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9439,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9477,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9479,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9458,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9457,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9456,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9455,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9433,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9434,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9435,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9436,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9437,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9478,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9516,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Louisiana,0
9517,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Louisiana,0
9518,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Louisiana,0
9507,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Louisiana,0
9494,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9496,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9497,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9498,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9499,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9500,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9501,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9502,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9503,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9493,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9504,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Louisiana,0
9495,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9532,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Maine,0
9431,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9429,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9356,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9357,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9358,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9359,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9360,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9361,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9505,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Louisiana,0
9492,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9491,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9490,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9519,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Louisiana,0
9509,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Louisiana,0
9520,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Louisiana,0
9522,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Louisiana,0
9523,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Louisiana,0
9524,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Louisiana,0
9525,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Louisiana,0
9526,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Louisiana,0
9527,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Louisiana,0
9528,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Louisiana,0
9529,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Louisiana,0
9530,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Louisiana,0
9531,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Louisiana,0
9521,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Louisiana,0
9432,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9508,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Louisiana,0
9506,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Louisiana,0
9484,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9485,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9486,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9487,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9488,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9489,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9363,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kansas,0
9466,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Kentucky,0
9675,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Mississippi,0
9677,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Mississippi,0
9550,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Michigan,0
9551,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Michigan,0
9552,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Michigan,0
9553,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Michigan,0
9554,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Michigan,0
9555,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Michigan,0
9556,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Michigan,0
9557,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Michigan,0
9547,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Michigan,0
9740,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Missouri,0
9549,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Michigan,0
9587,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Michigan,0
9615,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Minnesota,0
9616,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Minnesota,0
9617,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Minnesota,0
9618,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Minnesota,0
9619,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Minnesota,0
9620,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Minnesota,0
9621,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Minnesota,0
9622,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Minnesota,0
9623,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Minnesota,0
9613,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Minnesota,0
9614,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Minnesota,0
9624,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Minnesota,0
9548,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Michigan,0
9559,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Michigan,0
9576,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Michigan,0
9577,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Michigan,0
9578,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Michigan,0
9579,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Michigan,0
9580,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Michigan,0
9581,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Michigan,0
9582,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Michigan,0
9583,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Michigan,0
9573,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Michigan,0
9584,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Michigan,0
9546,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Massachusetts,0
9560,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Michigan,0
9536,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Maine,0
9537,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Maine,0
9538,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Maine,0
9539,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Maine,0
9540,0,America,2020-03-22,2020-03-22 23:45:00,0,2020-03-22,Maryland,0
