,confirmed,country,deaths,datetime,province,recovered,date,file_date
1612,7,Iraq,0,2020-02-27 22:23:11,Iraq,0,2020-02-27,2020-02-28
1613,5,Canada,0,2020-02-27 22:43:02,"Toronto, ON",2,2020-02-27,2020-02-28
1614,8,Switzerland,0,2020-02-27 23:03:11,Switzerland,0,2020-02-27,2020-02-28
1615,46,Germany,0,2020-02-27 23:13:04,Germany,16,2020-02-27,2020-02-27
1616,133,Mainland China,0,2020-02-27 23:13:04,Shanxi,107,2020-02-27,2020-02-27
1617,136,Mainland China,3,2020-02-27 23:13:04,Tianjin,102,2020-02-27,2020-02-27
1618,576,Mainland China,6,2020-02-27 23:23:02,Chongqing,401,2020-02-27,2020-02-27
1619,655,Italy,17,2020-02-27 23:23:02,Italy,45,2020-02-27,2020-02-27
1620,75,Mainland China,0,2020-02-27 23:33:02,Inner Mongolia,43,2020-02-27,2020-02-27
1621,214,Japan,4,2020-02-27 23:33:02,Japan,22,2020-02-27,2020-02-27
1622,48,Germany,0,2020-02-28 00:13:18,Germany,16,2020-02-28,2020-02-28
1623,65914,Mainland China,2682,2020-02-28 00:43:01,Hubei,26403,2020-02-28,2020-02-28
1624,935,Mainland China,1,2020-02-28 01:13:11,Jiangxi,790,2020-02-28,2020-02-28
1625,1,Netherlands,0,2020-02-28 01:23:03,Netherlands,0,2020-02-28,2020-02-28
1626,410,Mainland China,7,2020-02-28 02:23:05,Beijing,257,2020-02-28,2020-02-28
1627,91,Mainland China,2,2020-02-28 02:33:02,Gansu,82,2020-02-28,2020-02-29
1628,1,Egypt,0,2020-02-28 04:13:09,Egypt,1,2020-02-28,2020-02-28
1629,19,United Arab Emirates,0,2020-02-28 04:13:09,United Arab Emirates,5,2020-02-28,2020-02-28
1630,480,Mainland China,13,2020-02-28 04:43:02,Heilongjiang,283,2020-02-28,2020-02-28
1631,990,Mainland China,6,2020-02-28 04:43:02,Anhui,821,2020-02-28,2020-02-28
1632,337,Mainland China,3,2020-02-28 04:53:03,Shanghai,279,2020-02-28,2020-02-28
1633,174,Mainland China,2,2020-02-28 05:03:09,Yunnan,156,2020-02-28,2020-02-28
1634,1,Canada,0,2020-02-28 05:23:07," Montreal, QC",0,2020-02-28,2020-03-02
1635,1,North Ireland,0,2020-02-28 05:43:02,North Ireland,0,2020-02-28,2020-02-28
1636,34,Taiwan,1,2020-02-28 07:13:08,Taiwan,6,2020-02-28,2020-02-28
1637,75,Mainland China,0,2020-02-28 07:23:03,Inner Mongolia,45,2020-02-28,2020-02-28
1638,76,Mainland China,3,2020-02-28 07:43:02,Xinjiang,52,2020-02-28,2020-02-28
1639,41,Thailand,0,2020-02-28 07:53:02,Thailand,28,2020-02-28,2020-02-28
1646,1348,Mainland China,7,2020-02-28 08:53:03,Guangdong,935,2020-02-28,2020-02-28
1645,631,Mainland China,0,2020-02-28 08:53:03,Jiangsu,515,2020-02-28,2020-02-28
1644,2337,South Korea,13,2020-02-28 08:53:03,South Korea,22,2020-02-28,2020-02-28
1640,93,Mainland China,1,2020-02-28 08:53:03,Jilin,73,2020-02-28,2020-02-28
1642,245,Mainland China,1,2020-02-28 08:53:03,Shaanxi,199,2020-02-28,2020-02-28
1641,318,Mainland China,6,2020-02-28 08:53:03,Hebei,277,2020-02-28,2020-02-28
1643,168,Mainland China,5,2020-02-28 08:53:03,Hainan,133,2020-02-28,2020-02-28
1647,1017,Mainland China,4,2020-02-28 09:13:10,Hunan,830,2020-02-28,2020-02-28
1648,252,Mainland China,2,2020-02-28 09:13:10,Guangxi,168,2020-02-28,2020-02-28
1649,296,Mainland China,1,2020-02-28 09:13:10,Fujian,235,2020-02-28,2020-02-28
1650,538,Mainland China,3,2020-02-28 09:23:02,Sichuan,338,2020-02-28,2020-02-28
1651,1272,Mainland China,20,2020-02-28 09:23:02,Henan,1112,2020-02-28,2020-02-28
1652,756,Mainland China,6,2020-02-28 09:23:02,Shandong,405,2020-02-28,2020-02-28
1653,1205,Mainland China,1,2020-02-28 10:03:12,Zhejiang,975,2020-02-28,2020-02-28
1654,94,Hong Kong,2,2020-02-28 10:03:12,Hong Kong,30,2020-02-28,2020-02-28
1655,228,Japan,4,2020-02-28 12:43:02,Japan,22,2020-02-28,2020-02-28
1657,1, Azerbaijan,0,2020-02-28 15:03:26, Azerbaijan,0,2020-02-28,2020-02-28
1656,1,Mexico,0,2020-02-28 15:03:26,Mexico,0,2020-02-28,2020-02-28
1658,32,Spain,0,2020-02-28 15:33:03,Spain,2,2020-02-28,2020-02-28
1659,36,Bahrain,0,2020-02-28 15:33:03,Bahrain,0,2020-02-28,2020-02-28
1660,1,Iceland,0,2020-02-28 15:33:03,Iceland,0,2020-02-28,2020-02-28
1661,4,Greece,0,2020-02-28 15:33:03,Greece,0,2020-02-28,2020-02-28
1662,3,Romania,0,2020-02-28 15:33:03,Romania,0,2020-02-28,2020-03-02
1663,5,Croatia,0,2020-02-28 15:43:03,Croatia,0,2020-02-28,2020-02-28
1664,388,Iran,34,2020-02-28 15:43:03,Iran,73,2020-02-28,2020-02-28
1665,4,Israel,0,2020-02-28 15:53:03,Israel,1,2020-02-28,2020-02-28
1666,1,New Zealand,0,2020-02-28 16:23:03,New Zealand,0,2020-02-28,2020-03-02
1667,1,Belarus,0,2020-02-28 16:23:03,Belarus,0,2020-02-28,2020-02-29
1668,1,Nigeria,0,2020-02-28 16:23:03,Nigeria,0,2020-02-28,2020-02-28
1669,45,Kuwait,0,2020-02-28 16:23:03,Kuwait,0,2020-02-28,2020-02-29
1670,1,Lithuania,0,2020-02-28 16:23:03,Lithuania,0,2020-02-28,2020-02-28
1671,44,US,0,2020-02-28 20:03:03,Unassigned Location (From Diamond Princess),0,2020-02-28,2020-02-29
1674,57,France,2,2020-02-28 20:13:09,France,11,2020-02-28,2020-02-28
1672,888,Italy,21,2020-02-28 20:13:09,Italy,46,2020-02-28,2020-02-28
1673,20,UK,0,2020-02-28 20:13:09,UK,8,2020-02-28,2020-02-28
1675,705,Others,6,2020-02-28 20:53:02,Diamond Princess cruise ship,10,2020-02-28,2020-02-28
1676,6,Norway,0,2020-02-28 21:03:02,Norway,0,2020-02-28,2020-02-28
1677,1,US,0,2020-02-28 21:13:12,"Boston, MA",1,2020-02-28,2020-02-28
1678,133,Mainland China,0,2020-02-28 23:23:03,Shanxi,112,2020-02-28,2020-02-28
1679,576,Mainland China,6,2020-02-28 23:23:03,Chongqing,422,2020-02-28,2020-02-28
1680,1,Monaco,0,2020-02-29 00:33:01,Monaco,0,2020-02-29,2020-03-01
1681,1,Iceland,0,2020-02-29 00:33:01,Iceland,0,2020-02-29,2020-02-29
1682,935,Mainland China,1,2020-02-29 01:23:07,Jiangxi,811,2020-02-29,2020-02-29
1683,3,US,0,2020-02-29 01:33:03,"Santa Clara, CA",1,2020-02-29,2020-02-29
1684,705,Others,6,2020-02-29 01:43:02,Diamond Princess cruise ship,10,2020-02-29,2020-03-01
1686,4,Lebanon,0,2020-02-29 01:53:03,Lebanon,0,2020-02-29,2020-02-29
1685,7,Israel,0,2020-02-29 01:53:03,Israel,1,2020-02-29,2020-02-29
1689,9,Australia,0,2020-02-29 02:03:10,Queensland,1,2020-02-29,2020-02-29
1690,0,Australia,0,2020-02-29 02:03:10,From Diamond Princess,0,2020-02-29,2020-03-02
1687,3,Australia,0,2020-02-29 02:03:10,South Australia,2,2020-02-29,2020-03-01
1688,7,Australia,0,2020-02-29 02:03:10,Victoria,4,2020-02-29,2020-02-29
1691,1,US,0,2020-02-29 02:23:11,"Portland, OR",0,2020-02-29,2020-02-29
1692,411,Mainland China,8,2020-02-29 03:33:02,Beijing,271,2020-02-29,2020-02-29
1693,25,Malaysia,0,2020-02-29 04:03:18,Malaysia,18,2020-02-29,2020-02-29
1694,174,Mainland China,2,2020-02-29 05:03:13,Yunnan,157,2020-02-29,2020-02-29
1695,990,Mainland China,6,2020-02-29 05:03:13,Anhui,868,2020-02-29,2020-02-29
1696,3,Finland,0,2020-02-29 05:23:03,Finland,1,2020-02-29,2020-02-29
1697,73,Mainland China,0,2020-02-29 05:53:02,Ningxia,69,2020-02-29,2020-03-01
1698,337,Mainland China,3,2020-02-29 06:23:03,Shanghai,287,2020-02-29,2020-02-29
1699,39,Taiwan,1,2020-02-29 07:13:05,Taiwan,9,2020-02-29,2020-02-29
1700,631,Mainland China,0,2020-02-29 07:23:11,Jiangsu,523,2020-02-29,2020-02-29
1701,245,Mainland China,1,2020-02-29 09:03:06,Shaanxi,207,2020-02-29,2020-02-29
1702,75,Mainland China,0,2020-02-29 09:03:06,Inner Mongolia,49,2020-02-29,2020-02-29
1704,93,Mainland China,1,2020-02-29 09:13:10,Jilin,75,2020-02-29,2020-02-29
1703,1205,Mainland China,1,2020-02-29 09:13:10,Zhejiang,1016,2020-02-29,2020-02-29
1705,538,Mainland China,3,2020-02-29 12:03:07,Sichuan,351,2020-02-29,2020-02-29
1706,480,Mainland China,13,2020-02-29 12:03:07,Heilongjiang,301,2020-02-29,2020-02-29
1707,136,Mainland China,3,2020-02-29 12:03:07,Tianjin,109,2020-02-29,2020-02-29
1708,252,Mainland China,2,2020-02-29 12:03:07,Guangxi,176,2020-02-29,2020-02-29
1709,76,Mainland China,3,2020-02-29 12:03:07,Xinjiang,62,2020-02-29,2020-02-29
1710,66337,Mainland China,2727,2020-02-29 12:13:10,Hubei,28993,2020-02-29,2020-02-29
1712,6,Oman,0,2020-02-29 12:33:03,Oman,1,2020-02-29,2020-03-02
1711,42,Thailand,0,2020-02-29 12:33:03,Thailand,28,2020-02-29,2020-02-29
1713,21,United Arab Emirates,0,2020-02-29 12:33:03,United Arab Emirates,5,2020-02-29,2020-03-02
1714,1272,Mainland China,21,2020-02-29 12:43:05,Henan,1170,2020-02-29,2020-02-29
1715,102,Singapore,0,2020-02-29 14:33:03,Singapore,72,2020-02-29,2020-02-29
1716,1,Qatar,0,2020-02-29 14:33:03,Qatar,0,2020-02-29,2020-02-29
1718,9,Austria,0,2020-02-29 14:43:03,Austria,0,2020-02-29,2020-02-29
1719,79,Germany,0,2020-02-29 14:43:03,Germany,16,2020-02-29,2020-02-29
1717,12,Sweden,0,2020-02-29 14:43:03,Sweden,0,2020-02-29,2020-02-29
1720,593,Iran,43,2020-02-29 14:53:04,Iran,123,2020-02-29,2020-02-29
1721,1,US,0,2020-02-29 15:03:04,"Snohomish County, WA",0,2020-02-29,2020-02-29
1722,756,Mainland China,6,2020-02-29 15:33:03,Shandong,421,2020-02-29,2020-02-29
1723,121,Mainland China,1,2020-02-29 15:33:03,Liaoning,96,2020-02-29,2020-02-29
1724,1018,Mainland China,4,2020-02-29 15:33:03,Hunan,846,2020-02-29,2020-02-29
1725,296,Mainland China,1,2020-02-29 15:33:03,Fujian,243,2020-02-29,2020-02-29
1726,1349,Mainland China,7,2020-02-29 15:33:03,Guangdong,983,2020-02-29,2020-02-29
1727,318,Mainland China,6,2020-02-29 15:33:03,Hebei,282,2020-02-29,2020-02-29
1728,241,Japan,5,2020-02-29 15:53:04,Japan,32,2020-02-29,2020-02-29
1736,4,Pakistan,0,2020-02-29 18:03:05,Pakistan,0,2020-02-29,2020-03-02
1735,18,Switzerland,0,2020-02-29 18:03:05,Switzerland,0,2020-02-29,2020-02-29
1734,23,UK,0,2020-02-29 18:03:05,UK,8,2020-02-29,2020-02-29
1733,41,Bahrain,0,2020-02-29 18:03:05,Bahrain,0,2020-02-29,2020-02-29
1737,1128,Italy,29,2020-02-29 18:03:05,Italy,46,2020-02-29,2020-02-29
1731,6,Netherlands,0,2020-02-29 18:03:05,Netherlands,0,2020-02-29,2020-02-29
1730,6,Croatia,0,2020-02-29 18:03:05,Croatia,0,2020-02-29,2020-02-29
1729,3,Denmark,0,2020-02-29 18:03:05,Denmark,0,2020-02-29,2020-02-29
1732,13,Iraq,0,2020-02-29 18:03:05,Iraq,0,2020-02-29,2020-02-29
1738,3150,South Korea,16,2020-02-29 18:13:07,South Korea,27,2020-02-29,2020-02-29
1739,100,France,2,2020-02-29 19:03:04,France,12,2020-02-29,2020-02-29
1740,45,Spain,0,2020-02-29 19:13:08,Spain,2,2020-02-29,2020-02-29
1741,1,Luxembourg,0,2020-02-29 21:03:05,Luxembourg,0,2020-02-29,2020-02-29
1742,2,Brazil,0,2020-02-29 21:03:05,Brazil,0,2020-02-29,2020-03-01
1743,4,Mexico,0,2020-02-29 21:13:17,Mexico,0,2020-02-29,2020-02-29
1744,6,US,1,2020-02-29 22:33:03,"Seattle, WA",1,2020-02-29,2020-02-29
1745,1,Ireland,0,2020-02-29 22:33:03,Ireland,0,2020-02-29,2020-02-29
1746,133,Mainland China,0,2020-02-29 23:13:06,Shanxi,114,2020-02-29,2020-02-29
1747,576,Mainland China,6,2020-02-29 23:13:06,Chongqing,438,2020-02-29,2020-02-29
1748,2,Australia,0,2020-02-29 23:13:06,Western Australia,0,2020-02-29,2020-02-29
1749,15,Norway,0,2020-02-29 23:13:06,Norway,0,2020-02-29,2020-02-29
1750,8,Canada,0,2020-02-29 23:23:13,British Columbia,3,2020-02-29,2020-03-02
1751,10,Canada,0,2020-02-29 23:23:13,"Toronto, ON",2,2020-02-29,2020-02-29
1752,168,Mainland China,5,2020-02-29 23:43:02,Hainan,148,2020-02-29,2020-02-29
1753,95,Hong Kong,2,2020-02-29 23:53:02,Hong Kong,33,2020-02-29,2020-02-29
1754,935,Mainland China,1,2020-03-01 01:13:10,Jiangxi,831,2020-03-01,2020-03-01
1755,3,Azerbaijan,0,2020-03-01 02:43:03,Azerbaijan,0,2020-03-01,2020-03-02
1756,2,Australia,1,2020-03-01 02:43:03,Western Australia,0,2020-03-01,2020-03-04
1757,413,Mainland China,8,2020-03-01 02:53:03,Beijing,276,2020-03-01,2020-03-01
1758,3,US,0,2020-03-01 03:53:02,"Chicago, IL",2,2020-03-01,2020-03-01
1764,1,Luxembourg,0,2020-03-01 07:13:07,Luxembourg,0,2020-03-01,2020-03-02
1762,1,Ireland,0,2020-03-01 07:13:07,Ireland,0,2020-03-01,2020-03-02
1763,337,Mainland China,3,2020-03-01 07:13:07,Shanghai,290,2020-03-01,2020-03-01
1760,174,Mainland China,2,2020-03-01 07:13:07,Yunnan,163,2020-03-01,2020-03-01
1759,1,San Marino,0,2020-03-01 07:13:07,San Marino,0,2020-03-01,2020-03-01
1761,42,Thailand,1,2020-03-01 07:13:07,Thailand,28,2020-03-01,2020-03-01
1765,40,Taiwan,1,2020-03-01 07:43:01,Taiwan,9,2020-03-01,2020-03-01
1766,93,Mainland China,1,2020-03-01 09:43:03,Jilin,78,2020-03-01,2020-03-01
1767,245,Mainland China,1,2020-03-01 09:43:03,Shaanxi,208,2020-03-01,2020-03-01
1768,252,Mainland China,2,2020-03-01 09:43:03,Guangxi,181,2020-03-01,2020-03-01
1769,296,Mainland China,1,2020-03-01 09:43:03,Fujian,247,2020-03-01,2020-03-01
1774,1018,Mainland China,4,2020-03-01 10:03:03,Hunan,866,2020-03-01,2020-03-01
1773,631,Mainland China,0,2020-03-01 10:03:03,Jiangsu,536,2020-03-01,2020-03-01
1770,75,Mainland China,0,2020-03-01 10:03:03,Inner Mongolia,52,2020-03-01,2020-03-01
1771,76,Mainland China,3,2020-03-01 10:03:03,Xinjiang,64,2020-03-01,2020-03-01
1772,990,Mainland China,6,2020-03-01 10:03:03,Anhui,873,2020-03-01,2020-03-01
1775,66907,Mainland China,2761,2020-03-01 10:13:19,Hubei,31536,2020-03-01,2020-03-01
1776,1205,Mainland China,1,2020-03-01 10:13:33,Zhejiang,1046,2020-03-01,2020-03-01
1777,168,Mainland China,5,2020-03-01 10:13:38,Hainan,149,2020-03-01,2020-03-01
1778,758,Mainland China,6,2020-03-01 11:33:03,Shandong,443,2020-03-01,2020-03-01
1779,480,Mainland China,13,2020-03-01 11:33:03,Heilongjiang,342,2020-03-01,2020-03-01
1780,538,Mainland China,3,2020-03-01 11:43:02,Sichuan,365,2020-03-01,2020-03-01
1781,122,Mainland China,1,2020-03-01 12:23:06,Liaoning,103,2020-03-01,2020-03-02
1782,136,Mainland China,3,2020-03-01 12:43:02,Tianjin,111,2020-03-01,2020-03-01
1783,2,Belgium,0,2020-03-01 12:43:02,Belgium,1,2020-03-01,2020-03-01
1784,29,Malaysia,0,2020-03-01 12:53:02,Malaysia,18,2020-03-01,2020-03-02
1786,318,Mainland China,6,2020-03-01 14:13:18,Hebei,294,2020-03-01,2020-03-01
1787,1349,Mainland China,7,2020-03-01 14:13:18,Guangdong,1016,2020-03-01,2020-03-01
1785,1272,Mainland China,22,2020-03-01 14:13:18,Henan,1198,2020-03-01,2020-03-01
1788,96,Hong Kong,2,2020-03-01 14:33:16,Hong Kong,36,2020-03-01,2020-03-01
1789,91,Mainland China,2,2020-03-01 14:33:17,Gansu,84,2020-03-01,2020-03-01
1790,10,Lebanon,0,2020-03-01 15:33:03,Lebanon,0,2020-03-01,2020-03-01
1791,10,Netherlands,0,2020-03-01 15:33:03,Netherlands,0,2020-03-01,2020-03-01
1792,1,US,0,2020-03-01 15:33:03,"Providence, RI",0,2020-03-01,2020-03-01
1793,978,Iran,54,2020-03-01 15:33:03,Iran,175,2020-03-01,2020-03-01
1794,3,Georgia,0,2020-03-01 15:43:03,Georgia,0,2020-03-01,2020-03-02
1795,3,Czech Republic,0,2020-03-01 15:53:06,Czech Republic,0,2020-03-01,2020-03-01
1796,1,Dominican Republic,0,2020-03-01 16:03:06,Dominican Republic,0,2020-03-01,2020-03-01
1797,19,Iraq,0,2020-03-01 16:43:02,Iraq,0,2020-03-01,2020-03-01
1798,1,Armenia,0,2020-03-01 19:53:02,Armenia,0,2020-03-01,2020-03-04
1799,2,US,0,2020-03-01 20:23:06,"Snohomish County, WA",0,2020-03-01,2020-03-01
1800,19,Norway,0,2020-03-01 20:43:02,Norway,0,2020-03-01,2020-03-01
1801,130,France,2,2020-03-01 20:43:02,France,12,2020-03-01,2020-03-01
1802,9,US,1,2020-03-01 21:13:12,"Seattle, WA",1,2020-03-01,2020-03-01
1804,576,Mainland China,6,2020-03-01 23:13:08,Chongqing,450,2020-03-01,2020-03-01
1803,133,Mainland China,0,2020-03-01 23:13:08,Shanxi,116,2020-03-01,2020-03-01
1805,130,Germany,0,2020-03-01 23:23:02,Germany,16,2020-03-01,2020-03-01
1806,1694,Italy,34,2020-03-01 23:23:02,Italy,83,2020-03-01,2020-03-01
1807,10,Israel,0,2020-03-01 23:23:02,Israel,1,2020-03-01,2020-03-02
1808,14,Sweden,0,2020-03-01 23:23:02,Sweden,0,2020-03-01,2020-03-01
1809,36,UK,0,2020-03-01 23:23:02,UK,8,2020-03-01,2020-03-01
1810,6,Finland,0,2020-03-01 23:23:02,Finland,1,2020-03-01,2020-03-03
1811,27,Switzerland,0,2020-03-01 23:23:02,Switzerland,0,2020-03-01,2020-03-01
1812,106,Singapore,0,2020-03-01 23:23:02,Singapore,72,2020-03-01,2020-03-01
1813,7,Greece,0,2020-03-01 23:23:02,Greece,0,2020-03-01,2020-03-03
1823,3,Qatar,0,2020-03-01 23:33:03,Qatar,0,2020-03-01,2020-03-01
1824,3,Iceland,0,2020-03-01 23:33:03,Iceland,0,2020-03-01,2020-03-01
1822,256,Japan,6,2020-03-01 23:33:03,Japan,32,2020-03-01,2020-03-01
1826,6,Australia,0,2020-03-01 23:33:03,New South Wales,4,2020-03-01,2020-03-02
1825,2,Egypt,0,2020-03-01 23:33:03,Egypt,1,2020-03-01,2020-03-02
1821,47,Bahrain,0,2020-03-01 23:33:03,Bahrain,0,2020-03-01,2020-03-01
1820,84,Spain,0,2020-03-01 23:33:03,Spain,2,2020-03-01,2020-03-01
1819,7,Croatia,0,2020-03-01 23:33:03,Croatia,0,2020-03-01,2020-03-01
1818,14,Austria,0,2020-03-01 23:33:03,Austria,0,2020-03-01,2020-03-01
1817,6,Ecuador,0,2020-03-01 23:33:03,Ecuador,0,2020-03-01,2020-03-01
1816,14,Canada,0,2020-03-01 23:33:03,"Toronto, ON",2,2020-03-01,2020-03-01
1815,5,Mexico,0,2020-03-01 23:33:03,Mexico,0,2020-03-01,2020-03-01
1814,4,Denmark,0,2020-03-01 23:33:03,Denmark,0,2020-03-01,2020-03-01
1827,3736,South Korea,17,2020-03-01 23:43:03,South Korea,30,2020-03-01,2020-03-01
1828,9,Australia,0,2020-03-02 00:53:03,Victoria,4,2020-03-02,2020-03-02
1829,3,Algeria,0,2020-03-02 00:53:03,Algeria,0,2020-03-02,2020-03-02
1830,8,San Marino,0,2020-03-02 01:03:12,San Marino,0,2020-03-02,2020-03-02
1831,146,Mainland China,2,2020-03-02 01:13:06,Guizhou,114,2020-03-02,2020-03-03
1832,935,Mainland China,1,2020-03-02 01:33:02,Jiangxi,850,2020-03-02,2020-03-02
1833,74,Mainland China,0,2020-03-02 01:33:02,Ningxia,69,2020-03-02,2020-03-03
1834,1,US,0,2020-03-02 01:53:03,"New York City, NY",0,2020-03-02,2020-03-04
1835,168,Mainland China,5,2020-03-02 02:03:18,Hainan,151,2020-03-02,2020-03-02
1836,414,Mainland China,8,2020-03-02 02:13:16,Beijing,282,2020-03-02,2020-03-02
1837,1,US,0,2020-03-02 03:13:25,"Hillsborough, FL",0,2020-03-02,2020-03-02
1838,1,US,0,2020-03-02 03:23:06,"Sarasota, FL",0,2020-03-02,2020-03-02
1839,2,US,0,2020-03-02 03:33:08,"Portland, OR",0,2020-03-02,2020-03-02
1840,2,US,0,2020-03-02 03:43:02,"Providence, RI",0,2020-03-02,2020-03-02
1841,337,Mainland China,3,2020-03-02 04:03:13,Shanghai,292,2020-03-02,2020-03-02
1842,174,Mainland China,2,2020-03-02 06:23:04,Yunnan,168,2020-03-02,2020-03-02
1843,43,Thailand,1,2020-03-02 06:23:04,Thailand,31,2020-03-02,2020-03-02
1844,41,Taiwan,1,2020-03-02 08:03:12,Taiwan,12,2020-03-02,2020-03-02
1845,245,Mainland China,1,2020-03-02 08:03:12,Shaanxi,216,2020-03-02,2020-03-02
1846,758,Mainland China,6,2020-03-02 08:03:12,Shandong,460,2020-03-02,2020-03-02
1847,318,Mainland China,6,2020-03-02 09:43:05,Hebei,296,2020-03-02,2020-03-02
1848,75,Mainland China,0,2020-03-02 10:23:04,Inner Mongolia,54,2020-03-02,2020-03-02
1851,1018,Mainland China,4,2020-03-02 11:43:03,Hunan,887,2020-03-02,2020-03-02
1850,1206,Mainland China,1,2020-03-02 11:43:03,Zhejiang,1069,2020-03-02,2020-03-02
1849,1272,Mainland China,22,2020-03-02 11:43:03,Henan,1205,2020-03-02,2020-03-02
1852,296,Mainland China,1,2020-03-02 12:53:02,Fujian,255,2020-03-02,2020-03-02
1853,480,Mainland China,13,2020-03-02 12:53:02,Heilongjiang,356,2020-03-02,2020-03-02
1854,252,Mainland China,2,2020-03-02 12:53:02,Guangxi,192,2020-03-02,2020-03-02
1855,631,Mainland China,0,2020-03-02 12:53:02,Jiangsu,543,2020-03-02,2020-03-02
1856,705,Others,6,2020-03-02 14:33:03,Diamond Princess cruise ship,10,2020-03-02,2020-03-02
1857,120,Spain,0,2020-03-02 14:43:05,Spain,2,2020-03-02,2020-03-02
1858,538,Mainland China,3,2020-03-02 15:03:23,Sichuan,386,2020-03-02,2020-03-02
1859,990,Mainland China,6,2020-03-02 15:03:23,Anhui,917,2020-03-02,2020-03-02
1860,67103,Mainland China,2803,2020-03-02 15:03:23,Hubei,33934,2020-03-02,2020-03-02
1861,93,Mainland China,1,2020-03-02 15:03:23,Jilin,83,2020-03-02,2020-03-02
1862,91,Mainland China,2,2020-03-02 15:03:23,Gansu,85,2020-03-02,2020-03-02
1863,1350,Mainland China,7,2020-03-02 15:03:23,Guangdong,1059,2020-03-02,2020-03-02
1864,76,Mainland China,3,2020-03-02 15:43:31,Xinjiang,66,2020-03-02,2020-03-02
1866,3,Czech Republic,0,2020-03-02 16:33:02,Czech Republic,0,2020-03-02,2020-03-02
1865,1,Dominican Republic,0,2020-03-02 16:33:02,Dominican Republic,0,2020-03-02,2020-03-03
1867,2,Indonesia,0,2020-03-02 18:03:04,Indonesia,0,2020-03-02,2020-03-03
1868,45,US,0,2020-03-02 19:53:03,Unassigned Location (From Diamond Princess),0,2020-03-02,2020-03-03
1869,1,Latvia,0,2020-03-02 20:13:49,Latvia,0,2020-03-02,2020-03-03
1870,1,Senegal,0,2020-03-02 20:23:16,Senegal,0,2020-03-02,2020-03-02
1871,2036,Italy,52,2020-03-02 20:23:16,Italy,149,2020-03-02,2020-03-02
1872,14,US,5,2020-03-02 20:23:16,"King County, WA",1,2020-03-02,2020-03-02
1873,1501,Iran,66,2020-03-02 20:23:16,Iran,291,2020-03-02,2020-03-02
1874,1,US,0,2020-03-02 20:23:16,"Umatilla, OR",0,2020-03-02,2020-03-04
1875,1,Andorra,0,2020-03-02 20:23:16,Andorra,0,2020-03-02,2020-03-03
1876,4335,South Korea,28,2020-03-02 20:23:16,South Korea,30,2020-03-02,2020-03-02
1886,4,US,0,2020-03-02 20:33:02,"Cook County, IL",2,2020-03-02,2020-03-03
1884,1,US,0,2020-03-02 20:33:02,"Grafton County, NH",0,2020-03-02,2020-03-02
1883,49,Bahrain,0,2020-03-02 20:33:02,Bahrain,0,2020-03-02,2020-03-02
1882,56,Kuwait,0,2020-03-02 20:33:02,Kuwait,0,2020-03-02,2020-03-03
1885,40,UK,0,2020-03-02 20:33:02,UK,8,2020-03-02,2020-03-02
1880,159,Germany,0,2020-03-02 20:33:02,Germany,16,2020-03-02,2020-03-02
1879,191,France,3,2020-03-02 20:33:02,France,12,2020-03-02,2020-03-02
1878,274,Japan,6,2020-03-02 20:33:02,Japan,32,2020-03-02,2020-03-02
1881,108,Singapore,0,2020-03-02 20:33:02,Singapore,78,2020-03-02,2020-03-02
1877,9,US,0,2020-03-02 20:33:02,"Santa Clara, CA",1,2020-03-02,2020-03-02
1887,1,US,0,2020-03-02 20:43:02,"San Mateo, CA",0,2020-03-02,2020-03-02
1896,8,Belgium,0,2020-03-02 20:53:02,Belgium,1,2020-03-02,2020-03-02
1895,25,Norway,0,2020-03-02 20:53:02,Norway,0,2020-03-02,2020-03-02
1894,17,Canada,0,2020-03-02 20:53:02,"Toronto, ON",2,2020-03-02,2020-03-02
1893,1,US,0,2020-03-02 20:53:02,"Sonoma County, CA",0,2020-03-02,2020-03-03
1897,1,Australia,0,2020-03-02 20:53:02,Tasmania,0,2020-03-02,2020-03-02
1891,13,Lebanon,0,2020-03-02 20:53:02,Lebanon,0,2020-03-02,2020-03-03
1890,26,Iraq,0,2020-03-02 20:53:02,Iraq,0,2020-03-02,2020-03-02
1889,18,Netherlands,0,2020-03-02 20:53:02,Netherlands,0,2020-03-02,2020-03-02
1888,4,US,1,2020-03-02 20:53:02,"Snohomish County, WA",0,2020-03-02,2020-03-02
1892,15,Sweden,0,2020-03-02 20:53:02,Sweden,0,2020-03-02,2020-03-02
1898,3,Russia,0,2020-03-02 21:23:04,Russia,2,2020-03-02,2020-03-02
1899,18,Austria,0,2020-03-02 21:23:04,Austria,0,2020-03-02,2020-03-02
1902,6,Iceland,0,2020-03-02 22:33:09,Iceland,0,2020-03-02,2020-03-02
1903,42,Switzerland,0,2020-03-02 22:33:09,Switzerland,0,2020-03-02,2020-03-02
1900,1,Morocco,0,2020-03-02 22:33:09,Morocco,0,2020-03-02,2020-03-02
1901,5,India,0,2020-03-02 22:33:09,India,3,2020-03-02,2020-03-03
1904,2,Portugal,0,2020-03-02 22:43:02,Portugal,0,2020-03-02,2020-03-02
1905,576,Mainland China,6,2020-03-02 23:23:02,Chongqing,469,2020-03-02,2020-03-02
1906,133,Mainland China,0,2020-03-02 23:23:02,Shanxi,119,2020-03-02,2020-03-02
1907,100,Hong Kong,2,2020-03-02 23:53:02,Hong Kong,36,2020-03-02,2020-03-02
