,confirmed,country,date,datetime,deaths,file_date,province,recovered
26949,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Nevada,0
27022,1,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Arkansas,0
27023,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Illinois,0
27024,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Minnesota,0
27025,1,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Virginia,0
27003,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Iowa,0
27004,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,West Virginia,0
27005,3,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Arkansas,0
26996,5,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Missouri,0
26747,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Nebraska,0
26508,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Missouri,0
26745,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Montana,0
26486,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Oregon,0
26487,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Virginia,0
26488,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Virginia,0
26489,28,America,2020-03-27,2020-03-27 22:14:55,1,2020-03-27,Florida,0
26490,1,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Michigan,0
26491,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Wisconsin,0
26492,1,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Wisconsin,0
26493,2,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Alabama,0
26494,399,America,2020-03-27,2020-03-27 22:14:55,5,2020-03-27,Arizona,0
26495,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Missouri,0
26496,65,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,California,0
26497,1,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Wisconsin,0
26498,7,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Alabama,0
26499,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Arkansas,0
27002,187,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Massachusetts,0
26976,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Illinois,0
27001,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Iowa,0
26999,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,West Virginia,0
27026,13,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Ohio,0
27027,1,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Wisconsin,0
27028,6,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Indiana,0
27029,3,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Virginia,0
27020,4,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Mississippi,0
26984,36,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Arizona,0
27008,26,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Florida,0
27006,1,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Louisiana,0
26986,77,America,2020-03-27,2020-03-27 22:14:55,1,2020-03-27,Florida,0
26987,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Minnesota,0
26988,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Maine,0
26989,23,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Colorado,0
26990,8,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,North Carolina,0
26991,2,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Oklahoma,0
26992,1,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Virginia,0
26993,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Utah,0
26994,30,America,2020-03-27,2020-03-27 22:14:55,1,2020-03-27,California,0
27007,1,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Arkansas,0
26995,16,America,2020-03-27,2020-03-27 22:14:55,2,2020-03-27,Louisiana,0
26997,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Nebraska,0
26998,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Wyoming,0
27000,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,California,0
26975,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Georgia,0
26974,1,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Arkansas,0
26973,2,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Alabama,0
27046,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Ohio,0
27047,1,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Mississippi,0
27048,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Texas,0
27049,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Michigan,0
27050,1,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,West Virginia,0
27051,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Wisconsin,0
27052,2,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Virginia,0
27053,2,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Virginia,0
27044,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Montana,0
27079,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,New York,0
27080,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Georgia,0
27081,3,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Mississippi,0
27106,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Texas,0
27107,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Texas,0
27108,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Minnesota,0
27109,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Louisiana,0
27110,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Texas,0
27111,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Nebraska,0
27112,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Minnesota,0
27113,1,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Texas,0
27114,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Texas,0
27045,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Kansas,0
27105,1,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Missouri,0
27043,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Arkansas,0
27042,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Virginia,0
27069,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Georgia,0
27070,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Illinois,0
27071,2,America,2020-03-27,2020-03-27 22:14:55,1,2020-03-27,Indiana,0
27072,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Missouri,0
27073,111,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,New York,0
27074,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Ohio,0
27075,13,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Tennessee,0
27076,2,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,West Virginia,0
27077,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,New Mexico,0
27058,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Colorado,0
27056,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Alaska,0
27055,44,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Virginia,0
27054,148,America,2020-03-27,2020-03-27 22:14:55,2,2020-03-27,Maryland,0
27034,1,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Pennsylvania,0
27035,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,South Dakota,0
27036,3,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Texas,0
27037,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Montana,0
27038,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Kentucky,0
27039,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Montana,0
27040,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Idaho,0
27041,4,America,2020-03-27,2020-03-27 22:14:55,1,2020-03-27,Iowa,0
27078,2,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Maryland,0
27067,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Oklahoma,0
27115,5,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Kansas,0
27118,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,North Dakota,0
27096,1,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Missouri,0
27097,8,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,North Carolina,0
27098,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,West Virginia,0
27099,29,America,2020-03-27,2020-03-27 22:14:55,1,2020-03-27,Mississippi,0
27100,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,North Dakota,0
27101,26,America,2020-03-27,2020-03-27 22:14:55,1,2020-03-27,Louisiana,0
27092,1,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Arkansas,0
27032,2,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Oklahoma,0
27031,1,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Kansas,0
27030,1,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Indiana,0
26962,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Illinois,0
26963,2,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Ohio,0
26964,1,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Alabama,0
26965,4,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Georgia,0
26966,7,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,South Carolina,0
26967,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Tennessee,0
26968,1,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Georgia,0
26969,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Nebraska,0
26970,2,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,North Dakota,0
26961,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Montana,0
26971,231,America,2020-03-27,2020-03-27 22:14:55,5,2020-03-27,Washington,0
27095,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Indiana,0
27117,1,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Minnesota,0
27094,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Illinois,0
27091,1,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Alabama,0
27119,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Kansas,0
27120,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Missouri,0
27121,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Tennessee,0
27122,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Kansas,0
26748,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Massachusetts,0
27123,2,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Minnesota,0
27124,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Utah,0
27116,44,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,New York,0
27033,3,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Iowa,0
27104,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Kansas,0
27102,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Virginia,0
27082,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Georgia,0
27083,9,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Wisconsin,0
27084,1,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Virginia,0
27085,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Texas,0
27086,2,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,West Virginia,0
27087,1,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Missouri,0
27088,34,America,2020-03-27,2020-03-27 22:14:55,2,2020-03-27,Minnesota,0
27089,3,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,North Dakota,0
27090,3,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Texas,0
27103,1,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Montana,0
27093,3,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Georgia,0
27650,23,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Alabama,0
26738,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Minnesota,0
27618,16,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Arkansas,0
27188,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Kansas,0
27189,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Kentucky,0
27190,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Virginia,0
27191,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,North Carolina,0
27192,39,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Tennessee,0
27193,5,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Vermont,0
27194,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Louisiana,0
27195,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Texas,0
27196,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Iowa,0
27186,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Wisconsin,0
27187,1,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Alabama,0
27317,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Texas,0
27319,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Idaho,0
27440,1,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Kansas,0
27441,58,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Tennessee,0
27442,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Alabama,0
27443,29,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Florida,0
27444,10,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Georgia,0
27445,10,America,2020-03-27,2020-03-27 22:14:55,2,2020-03-27,South Carolina,0
27446,5,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Mississippi,0
27127,2,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Louisiana,0
27198,4,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Maine,0
27185,2,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Texas,0
27184,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Kansas,0
27210,1,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,North Carolina,0
27212,13,America,2020-03-27,2020-03-27 22:14:55,1,2020-03-27,California,0
27213,54,America,2020-03-27,2020-03-27 22:14:55,3,2020-03-27,California,0
27214,341,America,2020-03-27,2020-03-27 22:14:55,3,2020-03-27,California,0
27215,279,America,2020-03-27,2020-03-27 22:14:55,3,2020-03-27,California,0
27216,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Texas,0
27217,90,America,2020-03-27,2020-03-27 22:14:55,3,2020-03-27,California,0
27218,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Colorado,0
27219,14,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,New Mexico,0
27220,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Utah,0
27211,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Texas,0
27175,1,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Michigan,0
27199,14,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Michigan,0
27197,164,America,2020-03-27,2020-03-27 22:14:55,6,2020-03-27,California,0
27177,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Montana,0
27178,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Ohio,0
27179,9,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Colorado,0
27180,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Kentucky,0
27181,12,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,North Carolina,0
27182,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Texas,0
27183,3,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Indiana,0
27447,1,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,North Carolina,0
27448,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Virginia,0
27449,1,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Pennsylvania,0
27450,37,America,2020-03-27,2020-03-27 22:14:55,1,2020-03-27,Delaware,0
27429,1,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Indiana,0
27430,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Missouri,0
27431,2,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,New Hampshire,0
27432,64,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,New York,0
27433,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Pennsylvania,0
27434,6,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Tennessee,0
27435,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,South Dakota,0
27426,631,America,2020-03-27,2020-03-27 22:14:55,2,2020-03-27,Massachusetts,0
27460,1,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Texas,0
27461,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Indiana,0
27462,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Georgia,0
27487,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Louisiana,0
27488,23,America,2020-03-27,2020-03-27 22:14:55,1,2020-03-27,Louisiana,0
27489,6,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Georgia,0
27490,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Texas,0
27491,4,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Texas,0
27492,2,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Idaho,0
27493,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Montana,0
27494,10,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Wyoming,0
27495,1,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Missouri,0
27486,7,America,2020-03-27,2020-03-27 22:14:55,1,2020-03-27,Colorado,0
27428,1,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Virginia,0
27200,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Colorado,0
27427,3385,America,2020-03-27,2020-03-27 22:14:55,30,2020-03-27,New York,0
27459,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Minnesota,0
27451,65,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,New Jersey,0
27452,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Virginia,0
27453,2,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,California,0
27454,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Texas,0
27455,1,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Florida,0
27456,1,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,North Carolina,0
27457,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Montana,0
27458,1,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Wyoming,0
27439,102,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Utah,0
27438,65,America,2020-03-27,2020-03-27 22:14:55,1,2020-03-27,Ohio,0
27437,11,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Colorado,0
27436,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,West Virginia,0
27616,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Montana,0
27417,1,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Arkansas,0
27418,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Mississippi,0
27419,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Missouri,0
27420,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Texas,0
27421,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Nevada,0
27422,2,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Iowa,0
27423,7,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,New Hampshire,0
27424,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,North Dakota,0
27425,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Wyoming,0
27209,1,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,South Carolina,0
27208,218,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Utah,0
27207,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Nebraska,0
27279,2,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Georgia,0
27280,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Oklahoma,0
27293,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Arkansas,0
27281,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,New York,0
27283,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Tennessee,0
27284,1,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Oklahoma,0
27285,1,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Arkansas,0
27286,6,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Tennessee,0
27287,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Utah,0
27288,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Kansas,0
27289,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Nebraska,0
27290,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Texas,0
27291,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Missouri,0
27282,1,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Ohio,0
27223,239,America,2020-03-27,2020-03-27 22:14:55,6,2020-03-27,California,0
27222,59,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,California,0
27221,2,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Washington,0
27153,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Kentucky,0
27154,22,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Tennessee,0
27155,1,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Texas,0
27156,2,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,North Carolina,0
27278,49,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Florida,0
27157,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Minnesota,0
27277,20,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Kansas,0
27275,2,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Arkansas,0
27302,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Kentucky,0
27303,1,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Missouri,0
27304,1,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Ohio,0
27295,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Wisconsin,0
27305,223,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Tennessee,0
27307,3,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Virginia,0
27308,3,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Minnesota,0
27309,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Kansas,0
27310,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Montana,0
27311,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Nebraska,0
27312,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,North Dakota,0
27313,5,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Wyoming,0
27314,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Kansas,0
27315,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Nebraska,0
27306,1,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Texas,0
27224,1,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Colorado,0
27294,3,America,2020-03-27,2020-03-27 22:14:55,1,2020-03-27,California,0
27292,1,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Mississippi,0
27272,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Georgia,0
27273,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Texas,0
27274,2,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Arkansas,0
27276,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Colorado,0
27496,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Oklahoma,0
27158,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Nebraska,0
27160,4,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Illinois,0
27150,1,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Virginia,0
27138,2,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Kansas,0
27140,2,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,New Mexico,0
27141,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Colorado,0
27142,2,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Colorado,0
27143,14,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Indiana,0
27144,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Missouri,0
27145,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,West Virginia,0
27146,149,America,2020-03-27,2020-03-27 22:14:55,8,2020-03-27,California,0
27147,1,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Tennessee,0
27148,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,West Virginia,0
27139,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Iowa,0
27316,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Oregon,0
27174,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,New Mexico,0
27176,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Minnesota,0
27201,3,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,New Jersey,0
27202,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Virginia,0
27203,4,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Arkansas,0
27204,0,America,2020-03-27,2020-03-27 22:14:55,0,2020-03-27,Illinois,0
